month,vtuber,avg_viewers
2021-07-01,awful_queen,16
2021-08-01,awful_queen,18
2021-09-01,awful_queen,16
2021-10-01,awful_queen,16
2021-11-01,awful_queen,15
2021-12-01,awful_queen,16
2022-01-01,awful_queen,15
2022-02-01,awful_queen,18
2022-03-01,awful_queen,31
2022-04-01,awful_queen,26
2022-05-01,awful_queen,26
2022-06-01,awful_queen,32
2022-07-01,awful_queen,28
2022-08-01,awful_queen,24
2022-09-01,awful_queen,23
2022-10-01,awful_queen,28
2022-11-01,awful_queen,29
2022-12-01,awful_queen,22
2023-01-01,awful_queen,25
2023-02-01,awful_queen,22
2023-03-01,awful_queen,30
2023-04-01,awful_queen,23
2023-05-01,awful_queen,34
2023-06-01,awful_queen,27
2023-07-01,awful_queen,24
2023-08-01,awful_queen,20
2023-09-01,awful_queen,26
2023-10-01,awful_queen,22
2023-11-01,awful_queen,26
2023-12-01,awful_queen,24
2024-01-01,awful_queen,23
2024-02-01,awful_queen,25
2024-03-01,awful_queen,22
2024-04-01,awful_queen,22
2024-11-01,awful_queen,28
2024-12-01,awful_queen,21
2025-04-01,awful_queen,27
2025-05-01,awful_queen,18
2025-06-01,awful_queen,20
2025-09-01,awful_queen,18
2025-10-01,awful_queen,18
2025-11-01,awful_queen,16
2025-12-01,awful_queen,25
2026-01-01,awful_queen,27
2026-02-01,awful_queen,11
2026-05-01,awful_queen,22
2026-06-01,awful_queen,16
2019-01-01,furube666,4
2019-02-01,furube666,5
2021-09-01,furube666,10
2021-10-01,furube666,19
2021-11-01,furube666,39
2021-12-01,furube666,43
2022-01-01,furube666,50
2022-02-01,furube666,55
2022-03-01,furube666,55
2022-04-01,furube666,59
2022-05-01,furube666,67
2022-06-01,furube666,77
2022-07-01,furube666,82
2022-08-01,furube666,76
2022-09-01,furube666,97
2022-10-01,furube666,104
2022-11-01,furube666,97
2022-12-01,furube666,90
2023-01-01,furube666,89
2023-02-01,furube666,87
2023-03-01,furube666,84
2023-04-01,furube666,83
2023-05-01,furube666,81
2023-06-01,furube666,90
2023-07-01,furube666,92
2023-08-01,furube666,78
2023-09-01,furube666,90
2023-10-01,furube666,86
2023-11-01,furube666,86
2023-12-01,furube666,85
2024-01-01,furube666,89
2024-02-01,furube666,87
2024-03-01,furube666,79
2024-04-01,furube666,82
2024-05-01,furube666,83
2024-06-01,furube666,90
2024-07-01,furube666,106
2024-08-01,furube666,104
2024-09-01,furube666,95
2024-10-01,furube666,101
2024-11-01,furube666,106
2024-12-01,furube666,102
2025-01-01,furube666,99
2025-02-01,furube666,110
2025-03-01,furube666,92
2025-04-01,furube666,102
2025-05-01,furube666,100
2025-07-01,furube666,98
2025-08-01,furube666,86
2025-09-01,furube666,78
2025-10-01,furube666,65
2026-01-01,furube666,89
2026-02-01,furube666,68
2026-03-01,furube666,51
2026-04-01,furube666,51
2026-05-01,furube666,63
2026-06-01,furube666,67
2020-03-01,nebeyond,5
2024-07-01,nebeyond,14
2024-08-01,nebeyond,11
2024-09-01,nebeyond,11
2024-10-01,nebeyond,8
2024-11-01,nebeyond,12
2024-12-01,nebeyond,21
2025-01-01,nebeyond,39
2025-02-01,nebeyond,109
2025-03-01,nebeyond,105
2025-04-01,nebeyond,103
2025-05-01,nebeyond,101
2025-06-01,nebeyond,133
2025-07-01,nebeyond,114
2025-08-01,nebeyond,94
2025-09-01,nebeyond,77
2025-10-01,nebeyond,64
2025-11-01,nebeyond,86
2025-12-01,nebeyond,114
2026-01-01,nebeyond,115
2026-02-01,nebeyond,95
2026-03-01,nebeyond,89
2026-04-01,nebeyond,91
2026-05-01,nebeyond,95
2026-06-01,nebeyond,95
2021-02-01,owlielowi,8
2021-03-01,owlielowi,13
2021-04-01,owlielowi,18
2021-05-01,owlielowi,18
2021-06-01,owlielowi,19
2021-07-01,owlielowi,18
2021-08-01,owlielowi,21
2021-09-01,owlielowi,27
2021-10-01,owlielowi,52
2021-11-01,owlielowi,49
2021-12-01,owlielowi,54
2022-01-01,owlielowi,33
2022-02-01,owlielowi,30
2022-03-01,owlielowi,29
2022-04-01,owlielowi,26
2022-05-01,owlielowi,30
2022-06-01,owlielowi,45
2022-07-01,owlielowi,37
2022-08-01,owlielowi,46
2022-09-01,owlielowi,38
2022-10-01,owlielowi,38
2022-11-01,owlielowi,43
2022-12-01,owlielowi,40
2023-01-01,owlielowi,42
2023-02-01,owlielowi,43
2023-03-01,owlielowi,44
2023-04-01,owlielowi,56
2023-05-01,owlielowi,48
2023-06-01,owlielowi,40
2023-07-01,owlielowi,35
2023-08-01,owlielowi,40
2023-09-01,owlielowi,34
2023-10-01,owlielowi,46
2023-11-01,owlielowi,32
2023-12-01,owlielowi,31
2024-01-01,owlielowi,33
2024-02-01,owlielowi,37
2024-03-01,owlielowi,33
2024-04-01,owlielowi,36
2024-05-01,owlielowi,44
2024-06-01,owlielowi,31
2024-07-01,owlielowi,31
2024-08-01,owlielowi,29
2024-09-01,owlielowi,35
2024-10-01,owlielowi,29
2024-11-01,owlielowi,35
2024-12-01,owlielowi,33
2025-01-01,owlielowi,50
2025-02-01,owlielowi,25
2025-03-01,owlielowi,38
2025-04-01,owlielowi,35
2025-06-01,owlielowi,41
2025-07-01,owlielowi,30
2025-08-01,owlielowi,17
2025-09-01,owlielowi,25
2025-10-01,owlielowi,28
2025-11-01,owlielowi,30
2025-12-01,owlielowi,22
2026-01-01,owlielowi,43
2026-02-01,owlielowi,28
2026-03-01,owlielowi,26
2026-04-01,owlielowi,68
2026-05-01,owlielowi,26
2026-06-01,owlielowi,36
2023-08-01,naxajlka,6
2023-09-01,naxajlka,6
2023-10-01,naxajlka,6
2023-11-01,naxajlka,10
2023-12-01,naxajlka,11
2024-01-01,naxajlka,15
2024-02-01,naxajlka,20
2024-03-01,naxajlka,22
2024-04-01,naxajlka,21
2024-05-01,naxajlka,33
2024-06-01,naxajlka,20
2024-07-01,naxajlka,22
2024-08-01,naxajlka,22
2024-09-01,naxajlka,22
2024-10-01,naxajlka,21
2024-11-01,naxajlka,20
2024-12-01,naxajlka,18
2025-01-01,naxajlka,19
2025-02-01,naxajlka,18
2025-03-01,naxajlka,15
2025-04-01,naxajlka,13
2025-05-01,naxajlka,14
2025-06-01,naxajlka,15
2025-07-01,naxajlka,16
2025-08-01,naxajlka,13
2025-09-01,naxajlka,13
2025-10-01,naxajlka,13
2025-11-01,naxajlka,16
2025-12-01,naxajlka,14
2026-01-01,naxajlka,16
2026-02-01,naxajlka,13
2026-03-01,naxajlka,10
2026-04-01,naxajlka,9
2026-05-01,naxajlka,8
2026-06-01,naxajlka,6
2023-02-01,yuppie_vt_,11
2023-03-01,yuppie_vt_,11
2023-04-01,yuppie_vt_,4
2023-05-01,yuppie_vt_,10
2023-06-01,yuppie_vt_,11
2023-07-01,yuppie_vt_,15
2023-08-01,yuppie_vt_,11
2023-09-01,yuppie_vt_,23
2023-10-01,yuppie_vt_,23
2023-11-01,yuppie_vt_,24
2023-12-01,yuppie_vt_,19
2024-01-01,yuppie_vt_,18
2024-02-01,yuppie_vt_,14
2024-03-01,yuppie_vt_,16
2024-04-01,yuppie_vt_,11
2024-06-01,yuppie_vt_,12
2024-07-01,yuppie_vt_,13
2024-08-01,yuppie_vt_,16
2024-09-01,yuppie_vt_,25
2024-10-01,yuppie_vt_,11
2024-11-01,yuppie_vt_,13
2025-01-01,yuppie_vt_,12
2025-02-01,yuppie_vt_,20
2025-03-01,yuppie_vt_,12
2025-04-01,yuppie_vt_,18
2025-05-01,yuppie_vt_,18
2025-06-01,yuppie_vt_,16
2025-07-01,yuppie_vt_,16
2025-08-01,yuppie_vt_,12
2025-09-01,yuppie_vt_,11
2025-10-01,yuppie_vt_,11
2025-11-01,yuppie_vt_,11
2025-12-01,yuppie_vt_,11
2026-01-01,yuppie_vt_,13
2026-02-01,yuppie_vt_,12
2026-03-01,yuppie_vt_,13
2026-04-01,yuppie_vt_,14
2026-05-01,yuppie_vt_,14
2026-06-01,yuppie_vt_,11
2024-06-01,redsaer_,7
2024-07-01,redsaer_,8
2024-08-01,redsaer_,13
2024-09-01,redsaer_,26
2024-10-01,redsaer_,23
2024-11-01,redsaer_,27
2024-12-01,redsaer_,28
2025-01-01,redsaer_,53
2025-02-01,redsaer_,55
2025-03-01,redsaer_,49
2025-04-01,redsaer_,49
2025-05-01,redsaer_,47
2025-06-01,redsaer_,57
2025-07-01,redsaer_,61
2025-08-01,redsaer_,44
2025-09-01,redsaer_,35
2025-10-01,redsaer_,37
2025-11-01,redsaer_,34
2025-12-01,redsaer_,36
2026-01-01,redsaer_,41
2026-02-01,redsaer_,34
2026-03-01,redsaer_,48
2022-07-01,squimeh,5
2023-05-01,squimeh,11
2023-06-01,squimeh,9
2023-07-01,squimeh,9
2023-08-01,squimeh,10
2023-09-01,squimeh,8
2023-10-01,squimeh,9
2023-11-01,squimeh,17
2023-12-01,squimeh,15
2024-01-01,squimeh,17
2024-02-01,squimeh,21
2024-03-01,squimeh,29
2024-04-01,squimeh,30
2024-05-01,squimeh,28
2024-06-01,squimeh,30
2024-07-01,squimeh,27
2024-08-01,squimeh,35
2024-09-01,squimeh,31
2024-10-01,squimeh,36
2024-11-01,squimeh,31
2024-12-01,squimeh,25
2025-01-01,squimeh,36
2025-02-01,squimeh,42
2025-03-01,squimeh,40
2025-04-01,squimeh,41
2025-05-01,squimeh,46
2025-06-01,squimeh,47
2025-07-01,squimeh,47
2025-08-01,squimeh,42
2025-09-01,squimeh,40
2025-10-01,squimeh,51
2025-11-01,squimeh,53
2025-12-01,squimeh,89
2026-01-01,squimeh,78
2026-02-01,squimeh,75
2026-03-01,squimeh,80
2026-04-01,squimeh,120
2026-05-01,squimeh,116
2026-06-01,squimeh,151
2022-02-01,chiiko_chan,6
2022-03-01,chiiko_chan,5
2022-04-01,chiiko_chan,11
2022-05-01,chiiko_chan,6
2022-06-01,chiiko_chan,8
2022-07-01,chiiko_chan,13
2022-08-01,chiiko_chan,9
2022-09-01,chiiko_chan,12
2022-10-01,chiiko_chan,9
2022-11-01,chiiko_chan,14
2022-12-01,chiiko_chan,24
2023-01-01,chiiko_chan,29
2023-02-01,chiiko_chan,28
2023-03-01,chiiko_chan,28
2023-04-01,chiiko_chan,27
2023-05-01,chiiko_chan,37
2023-06-01,chiiko_chan,37
2023-07-01,chiiko_chan,33
2023-08-01,chiiko_chan,35
2023-09-01,chiiko_chan,33
2023-10-01,chiiko_chan,34
2023-11-01,chiiko_chan,28
2023-12-01,chiiko_chan,27
2024-01-01,chiiko_chan,28
2024-02-01,chiiko_chan,27
2024-03-01,chiiko_chan,30
2024-04-01,chiiko_chan,29
2024-05-01,chiiko_chan,34
2024-06-01,chiiko_chan,30
2024-07-01,chiiko_chan,28
2024-08-01,chiiko_chan,25
2024-09-01,chiiko_chan,23
2024-10-01,chiiko_chan,18
2024-11-01,chiiko_chan,18
2024-12-01,chiiko_chan,17
2025-01-01,chiiko_chan,30
2025-02-01,chiiko_chan,30
2025-03-01,chiiko_chan,21
2025-04-01,chiiko_chan,27
2025-05-01,chiiko_chan,20
2025-06-01,chiiko_chan,16
2025-07-01,chiiko_chan,16
2025-08-01,chiiko_chan,14
2025-09-01,chiiko_chan,19
2025-10-01,chiiko_chan,15
2025-11-01,chiiko_chan,14
2025-12-01,chiiko_chan,20
2026-01-01,chiiko_chan,18
2026-02-01,chiiko_chan,18
2026-03-01,chiiko_chan,19
2026-04-01,chiiko_chan,16
2026-05-01,chiiko_chan,16
2026-06-01,chiiko_chan,13
2018-12-01,yourhappywaifu,6
2019-01-01,yourhappywaifu,6
2019-02-01,yourhappywaifu,10
2019-03-01,yourhappywaifu,9
2020-03-01,yourhappywaifu,10
2020-06-01,yourhappywaifu,18
2020-09-01,yourhappywaifu,17
2020-10-01,yourhappywaifu,4
2020-11-01,yourhappywaifu,5
2020-12-01,yourhappywaifu,4
2021-02-01,yourhappywaifu,5
2021-03-01,yourhappywaifu,5
2023-04-01,yourhappywaifu,14
2025-01-01,yourhappywaifu,20
2025-02-01,yourhappywaifu,16
2025-03-01,yourhappywaifu,19
2025-04-01,yourhappywaifu,17
2025-05-01,yourhappywaifu,17
2025-06-01,yourhappywaifu,17
2025-07-01,yourhappywaifu,13
2025-08-01,yourhappywaifu,14
2025-09-01,yourhappywaifu,23
2025-10-01,yourhappywaifu,16
2025-11-01,yourhappywaifu,14
2025-12-01,yourhappywaifu,25
2026-01-01,yourhappywaifu,15
2026-02-01,yourhappywaifu,16
2026-03-01,yourhappywaifu,15
2026-04-01,yourhappywaifu,17
2026-05-01,yourhappywaifu,18
2026-06-01,yourhappywaifu,28
2019-01-01,xkamysh,6
2019-02-01,xkamysh,7
2019-03-01,xkamysh,10
2019-04-01,xkamysh,10
2019-05-01,xkamysh,15
2019-06-01,xkamysh,21
2019-07-01,xkamysh,14
2019-08-01,xkamysh,31
2019-09-01,xkamysh,16
2019-10-01,xkamysh,15
2019-11-01,xkamysh,20
2019-12-01,xkamysh,19
2020-01-01,xkamysh,20
2020-02-01,xkamysh,22
2020-03-01,xkamysh,22
2020-04-01,xkamysh,26
2020-05-01,xkamysh,24
2020-06-01,xkamysh,18
2020-07-01,xkamysh,20
2020-08-01,xkamysh,21
2020-09-01,xkamysh,20
2020-10-01,xkamysh,19
2020-11-01,xkamysh,19
2020-12-01,xkamysh,22
2021-01-01,xkamysh,20
2021-02-01,xkamysh,19
2021-03-01,xkamysh,19
2021-04-01,xkamysh,20
2021-05-01,xkamysh,18
2021-06-01,xkamysh,19
2021-07-01,xkamysh,19
2021-08-01,xkamysh,13
2021-09-01,xkamysh,14
2021-10-01,xkamysh,12
2021-11-01,xkamysh,14
2021-12-01,xkamysh,14
2022-01-01,xkamysh,10
2022-02-01,xkamysh,9
2022-04-01,xkamysh,14
2022-05-01,xkamysh,13
2023-02-01,xkamysh,9
2023-03-01,xkamysh,5
2023-10-01,xkamysh,9
2023-11-01,xkamysh,9
2023-12-01,xkamysh,9
2024-01-01,xkamysh,14
2024-02-01,xkamysh,26
2024-03-01,xkamysh,31
2024-04-01,xkamysh,47
2024-05-01,xkamysh,54
2024-06-01,xkamysh,58
2024-07-01,xkamysh,73
2024-08-01,xkamysh,61
2024-09-01,xkamysh,57
2024-10-01,xkamysh,57
2024-11-01,xkamysh,49
2024-12-01,xkamysh,81
2025-01-01,xkamysh,120
2025-02-01,xkamysh,129
2025-03-01,xkamysh,142
2025-04-01,xkamysh,344
2025-05-01,xkamysh,891
2025-06-01,xkamysh,1077
2025-07-01,xkamysh,1082
2025-08-01,xkamysh,1004
2025-09-01,xkamysh,881
2025-10-01,xkamysh,993
2025-11-01,xkamysh,1226
2025-12-01,xkamysh,1935
2026-01-01,xkamysh,1240
2026-02-01,xkamysh,1147
2026-03-01,xkamysh,1032
2026-04-01,xkamysh,1300
2026-05-01,xkamysh,1257
2026-06-01,xkamysh,1003
2018-10-01,hattiezazu,5
2019-08-01,hattiezazu,5
2019-12-01,hattiezazu,6
2020-01-01,hattiezazu,4
2020-02-01,hattiezazu,6
2020-03-01,hattiezazu,4
2020-10-01,hattiezazu,5
2020-11-01,hattiezazu,8
2021-01-01,hattiezazu,8
2021-02-01,hattiezazu,21
2021-03-01,hattiezazu,34
2021-04-01,hattiezazu,18
2021-05-01,hattiezazu,26
2021-06-01,hattiezazu,20
2021-07-01,hattiezazu,30
2021-08-01,hattiezazu,24
2021-09-01,hattiezazu,18
2021-10-01,hattiezazu,38
2021-11-01,hattiezazu,17
2021-12-01,hattiezazu,19
2022-01-01,hattiezazu,25
2022-02-01,hattiezazu,36
2022-03-01,hattiezazu,56
2022-04-01,hattiezazu,19
2022-05-01,hattiezazu,27
2022-06-01,hattiezazu,37
2022-07-01,hattiezazu,20
2022-08-01,hattiezazu,58
2022-09-01,hattiezazu,16
2022-10-01,hattiezazu,18
2022-11-01,hattiezazu,31
2022-12-01,hattiezazu,42
2023-01-01,hattiezazu,19
2023-02-01,hattiezazu,22
2023-03-01,hattiezazu,24
2023-04-01,hattiezazu,10
2023-06-01,hattiezazu,20
2023-07-01,hattiezazu,18
2023-08-01,hattiezazu,29
2023-09-01,hattiezazu,11
2023-10-01,hattiezazu,75
2023-11-01,hattiezazu,22
2023-12-01,hattiezazu,106
2024-01-01,hattiezazu,19
2024-02-01,hattiezazu,13
2024-03-01,hattiezazu,13
2024-04-01,hattiezazu,17
2024-06-01,hattiezazu,12
2024-07-01,hattiezazu,14
2024-08-01,hattiezazu,13
2024-09-01,hattiezazu,35
2024-10-01,hattiezazu,18
2024-11-01,hattiezazu,39
2024-12-01,hattiezazu,50
2025-01-01,hattiezazu,32
2025-02-01,hattiezazu,43
2025-03-01,hattiezazu,60
2025-04-01,hattiezazu,49
2025-05-01,hattiezazu,26
2025-06-01,hattiezazu,34
2025-07-01,hattiezazu,33
2025-08-01,hattiezazu,31
2025-09-01,hattiezazu,25
2025-10-01,hattiezazu,44
2025-11-01,hattiezazu,27
2025-12-01,hattiezazu,28
2026-01-01,hattiezazu,29
2026-02-01,hattiezazu,42
2026-03-01,hattiezazu,40
2026-04-01,hattiezazu,34
2026-06-01,hattiezazu,24
2023-03-01,xunlut,3
2023-04-01,xunlut,8
2023-05-01,xunlut,6
2023-06-01,xunlut,8
2023-07-01,xunlut,7
2023-08-01,xunlut,9
2023-09-01,xunlut,11
2023-10-01,xunlut,14
2023-11-01,xunlut,15
2023-12-01,xunlut,15
2024-01-01,xunlut,16
2024-02-01,xunlut,19
2024-03-01,xunlut,17
2024-04-01,xunlut,15
2024-05-01,xunlut,18
2024-06-01,xunlut,16
2024-07-01,xunlut,16
2024-08-01,xunlut,25
2024-09-01,xunlut,28
2024-10-01,xunlut,26
2024-11-01,xunlut,32
2024-12-01,xunlut,31
2025-01-01,xunlut,38
2025-02-01,xunlut,34
2025-03-01,xunlut,13
2025-04-01,xunlut,24
2025-05-01,xunlut,30
2025-06-01,xunlut,31
2025-07-01,xunlut,32
2025-08-01,xunlut,27
2025-09-01,xunlut,32
2025-10-01,xunlut,32
2025-11-01,xunlut,29
2025-12-01,xunlut,12
2019-05-01,sati_akura,20
2022-07-01,sati_akura,460
2022-08-01,sati_akura,180
2022-09-01,sati_akura,122
2022-10-01,sati_akura,146
2022-11-01,sati_akura,117
2022-12-01,sati_akura,133
2023-01-01,sati_akura,121
2023-02-01,sati_akura,102
2023-03-01,sati_akura,108
2023-04-01,sati_akura,149
2023-05-01,sati_akura,161
2023-06-01,sati_akura,126
2023-07-01,sati_akura,137
2023-08-01,sati_akura,135
2023-09-01,sati_akura,135
2023-10-01,sati_akura,138
2023-11-01,sati_akura,158
2023-12-01,sati_akura,160
2024-01-01,sati_akura,190
2024-02-01,sati_akura,166
2024-03-01,sati_akura,173
2024-04-01,sati_akura,174
2024-05-01,sati_akura,151
2024-06-01,sati_akura,161
2024-07-01,sati_akura,149
2024-08-01,sati_akura,171
2024-09-01,sati_akura,133
2024-10-01,sati_akura,132
2024-11-01,sati_akura,127
2024-12-01,sati_akura,177
2025-01-01,sati_akura,180
2025-02-01,sati_akura,133
2025-03-01,sati_akura,136
2025-04-01,sati_akura,149
2025-05-01,sati_akura,133
2025-06-01,sati_akura,136
2025-07-01,sati_akura,170
2025-08-01,sati_akura,128
2025-09-01,sati_akura,113
2025-10-01,sati_akura,120
2025-11-01,sati_akura,125
2025-12-01,sati_akura,121
2026-01-01,sati_akura,150
2026-02-01,sati_akura,136
2026-03-01,sati_akura,112
2026-04-01,sati_akura,127
2026-05-01,sati_akura,101
2026-06-01,sati_akura,121
2017-08-01,aerochannelekat,8
2017-09-01,aerochannelekat,8
2017-11-01,aerochannelekat,11
2017-12-01,aerochannelekat,7
2018-01-01,aerochannelekat,10
2018-03-01,aerochannelekat,8
2018-05-01,aerochannelekat,12
2018-06-01,aerochannelekat,9
2018-07-01,aerochannelekat,6
2018-08-01,aerochannelekat,7
2018-09-01,aerochannelekat,7
2018-10-01,aerochannelekat,5
2018-11-01,aerochannelekat,6
2018-12-01,aerochannelekat,8
2019-01-01,aerochannelekat,6
2019-10-01,aerochannelekat,6
2019-11-01,aerochannelekat,6
2020-06-01,aerochannelekat,6
2020-07-01,aerochannelekat,7
2020-09-01,aerochannelekat,6
2021-02-01,aerochannelekat,6
2021-03-01,aerochannelekat,7
2021-05-01,aerochannelekat,9
2021-06-01,aerochannelekat,10
2021-07-01,aerochannelekat,19
2021-08-01,aerochannelekat,19
2021-09-01,aerochannelekat,11
2021-10-01,aerochannelekat,14
2021-11-01,aerochannelekat,13
2021-12-01,aerochannelekat,11
2022-01-01,aerochannelekat,8
2022-02-01,aerochannelekat,13
2022-03-01,aerochannelekat,11
2022-04-01,aerochannelekat,12
2022-05-01,aerochannelekat,11
2022-06-01,aerochannelekat,11
2022-07-01,aerochannelekat,11
2022-08-01,aerochannelekat,12
2022-09-01,aerochannelekat,11
2022-10-01,aerochannelekat,13
2022-11-01,aerochannelekat,12
2022-12-01,aerochannelekat,7
2023-01-01,aerochannelekat,7
2023-02-01,aerochannelekat,7
2023-03-01,aerochannelekat,7
2023-04-01,aerochannelekat,9
2023-06-01,aerochannelekat,15
2023-07-01,aerochannelekat,11
2023-09-01,aerochannelekat,12
2023-10-01,aerochannelekat,9
2023-12-01,aerochannelekat,14
2024-01-01,aerochannelekat,7
2024-03-01,aerochannelekat,14
2024-05-01,aerochannelekat,12
2024-10-01,aerochannelekat,7
2024-11-01,aerochannelekat,11
2024-12-01,aerochannelekat,10
2025-01-01,aerochannelekat,10
2025-02-01,aerochannelekat,9
2025-03-01,aerochannelekat,9
2025-04-01,aerochannelekat,14
2025-05-01,aerochannelekat,13
2025-06-01,aerochannelekat,18
2025-07-01,aerochannelekat,12
2025-09-01,aerochannelekat,12
2025-10-01,aerochannelekat,12
2025-11-01,aerochannelekat,13
2025-12-01,aerochannelekat,17
2026-01-01,aerochannelekat,17
2026-02-01,aerochannelekat,17
2026-03-01,aerochannelekat,16
2026-04-01,aerochannelekat,16
2026-05-01,aerochannelekat,16
2026-06-01,aerochannelekat,18
2025-05-01,kepa_mita,17
2025-06-01,kepa_mita,35
2025-07-01,kepa_mita,41
2025-08-01,kepa_mita,33
2025-09-01,kepa_mita,78
2025-10-01,kepa_mita,66
2025-11-01,kepa_mita,70
2025-12-01,kepa_mita,89
2026-01-01,kepa_mita,105
2026-02-01,kepa_mita,96
2026-03-01,kepa_mita,421
2026-04-01,kepa_mita,386
2026-05-01,kepa_mita,689
2026-06-01,kepa_mita,1100
2023-06-01,necro_mors,6
2024-09-01,necro_mors,5
2024-10-01,necro_mors,6
2024-11-01,necro_mors,7
2024-12-01,necro_mors,8
2025-01-01,necro_mors,9
2025-02-01,necro_mors,15
2025-03-01,necro_mors,16
2025-04-01,necro_mors,14
2025-05-01,necro_mors,26
2025-06-01,necro_mors,24
2025-07-01,necro_mors,16
2025-08-01,necro_mors,26
2025-09-01,necro_mors,20
2025-10-01,necro_mors,15
2025-11-01,necro_mors,18
2025-12-01,necro_mors,24
2026-01-01,necro_mors,28
2026-02-01,necro_mors,24
2026-03-01,necro_mors,24
2026-04-01,necro_mors,28
2026-05-01,necro_mors,36
2026-06-01,necro_mors,31
2022-03-01,amy_vangersert,7
2022-04-01,amy_vangersert,7
2022-05-01,amy_vangersert,5
2022-06-01,amy_vangersert,9
2022-07-01,amy_vangersert,6
2022-08-01,amy_vangersert,6
2022-12-01,amy_vangersert,10
2023-01-01,amy_vangersert,25
2023-02-01,amy_vangersert,18
2023-03-01,amy_vangersert,18
2023-04-01,amy_vangersert,17
2023-05-01,amy_vangersert,23
2023-06-01,amy_vangersert,18
2023-08-01,amy_vangersert,15
2023-09-01,amy_vangersert,13
2023-10-01,amy_vangersert,13
2023-12-01,amy_vangersert,16
2024-01-01,amy_vangersert,19
2024-03-01,amy_vangersert,21
2024-04-01,amy_vangersert,24
2024-05-01,amy_vangersert,28
2024-06-01,amy_vangersert,38
2024-07-01,amy_vangersert,30
2024-08-01,amy_vangersert,21
2024-09-01,amy_vangersert,35
2024-10-01,amy_vangersert,34
2024-11-01,amy_vangersert,34
2024-12-01,amy_vangersert,34
2025-01-01,amy_vangersert,42
2025-02-01,amy_vangersert,33
2025-03-01,amy_vangersert,28
2025-04-01,amy_vangersert,26
2025-05-01,amy_vangersert,23
2025-06-01,amy_vangersert,42
2025-07-01,amy_vangersert,23
2025-08-01,amy_vangersert,57
2025-09-01,amy_vangersert,17
2025-10-01,amy_vangersert,22
2025-11-01,amy_vangersert,17
2025-12-01,amy_vangersert,21
2026-01-01,amy_vangersert,19
2026-02-01,amy_vangersert,21
2026-03-01,amy_vangersert,25
2026-04-01,amy_vangersert,24
2026-05-01,amy_vangersert,16
2020-06-01,hovvney,5
2020-07-01,hovvney,8
2020-08-01,hovvney,5
2020-09-01,hovvney,5
2020-10-01,hovvney,5
2020-11-01,hovvney,5
2021-04-01,hovvney,6
2021-05-01,hovvney,6
2021-06-01,hovvney,6
2021-07-01,hovvney,6
2021-09-01,hovvney,5
2021-10-01,hovvney,5
2021-11-01,hovvney,5
2021-12-01,hovvney,5
2022-09-01,hovvney,5
2022-11-01,hovvney,5
2022-12-01,hovvney,4
2023-01-01,hovvney,12
2023-02-01,hovvney,6
2023-03-01,hovvney,4
2023-04-01,hovvney,5
2023-06-01,hovvney,7
2023-07-01,hovvney,6
2023-08-01,hovvney,7
2023-10-01,hovvney,7
2023-11-01,hovvney,9
2023-12-01,hovvney,10
2024-01-01,hovvney,13
2024-02-01,hovvney,13
2024-03-01,hovvney,16
2024-04-01,hovvney,14
2024-05-01,hovvney,16
2024-06-01,hovvney,16
2024-07-01,hovvney,18
2024-08-01,hovvney,18
2024-09-01,hovvney,19
2024-10-01,hovvney,15
2024-11-01,hovvney,17
2024-12-01,hovvney,17
2025-01-01,hovvney,19
2025-02-01,hovvney,16
2025-03-01,hovvney,16
2025-04-01,hovvney,20
2025-05-01,hovvney,24
2025-06-01,hovvney,29
2025-07-01,hovvney,25
2025-08-01,hovvney,19
2025-09-01,hovvney,18
2025-10-01,hovvney,17
2025-11-01,hovvney,16
2025-12-01,hovvney,24
2026-01-01,hovvney,29
2026-02-01,hovvney,25
2026-03-01,hovvney,26
2026-04-01,hovvney,25
2026-05-01,hovvney,23
2026-06-01,hovvney,22
2019-03-01,blinchii,5
2020-07-01,blinchii,6
2020-08-01,blinchii,9
2021-01-01,blinchii,15
2021-02-01,blinchii,18
2021-03-01,blinchii,23
2021-04-01,blinchii,25
2021-05-01,blinchii,29
2021-06-01,blinchii,30
2021-07-01,blinchii,30
2021-08-01,blinchii,39
2021-09-01,blinchii,31
2021-10-01,blinchii,34
2021-11-01,blinchii,43
2021-12-01,blinchii,33
2022-01-01,blinchii,47
2022-02-01,blinchii,52
2022-03-01,blinchii,37
2022-04-01,blinchii,41
2022-05-01,blinchii,33
2022-06-01,blinchii,40
2022-07-01,blinchii,37
2022-08-01,blinchii,33
2022-09-01,blinchii,29
2022-10-01,blinchii,27
2022-11-01,blinchii,31
2022-12-01,blinchii,29
2023-01-01,blinchii,40
2023-02-01,blinchii,28
2023-03-01,blinchii,30
2024-02-01,blinchii,26
2024-03-01,blinchii,33
2025-04-01,blinchii,24
2025-05-01,blinchii,22
2025-06-01,blinchii,16
2025-10-01,blinchii,18
2026-01-01,blinchii,21
2026-03-01,blinchii,15
2018-04-01,gishichi,5
2023-11-01,gishichi,7
2023-12-01,gishichi,7
2024-01-01,gishichi,7
2024-02-01,gishichi,9
2024-03-01,gishichi,10
2024-04-01,gishichi,12
2024-05-01,gishichi,10
2024-06-01,gishichi,11
2024-07-01,gishichi,11
2024-08-01,gishichi,13
2024-09-01,gishichi,13
2024-10-01,gishichi,12
2024-11-01,gishichi,14
2024-12-01,gishichi,15
2025-01-01,gishichi,13
